review_id,product_id,date_id,sentiment_id,review_type_id,cluster_id,rating,review_length
2871615012,MLM26578383,20260507,1,2,0,5.0,77
2868160294,MLM26578383,20260507,1,2,2,4.0,163
2836038419,MLM26578383,20260507,1,2,1,5.0,120
2824413308,MLM26578383,20260407,1,1,2,5.0,30
2806560378,MLM26578383,20260407,1,3,2,5.0,1392
2791000481,MLM26578383,20260407,1,1,2,5.0,9
2773886243,MLM26578383,20260407,1,2,2,5.0,132
2754652179,MLM26578383,20260308,1,2,2,5.0,78
2693128925,MLM26578383,20260206,1,2,2,5.0,93
2676700745,MLM26578383,20260206,1,2,0,5.0,149
2667380703,MLM26578383,20260206,1,2,1,5.0,56
2638048938,MLM26578383,20260107,1,2,0,5.0,66
2637939670,MLM26578383,20260107,1,2,2,5.0,147
2629195582,MLM26578383,20260107,1,1,1,5.0,11
2608950697,MLM26578383,20260107,1,1,3,5.0,19
2604080941,MLM26578383,20260107,1,3,2,5.0,211
2590331544,MLM26578383,20260107,1,1,1,5.0,43
2586963822,MLM26578383,20260107,1,2,2,5.0,71
2577463169,MLM26578383,20260107,1,1,1,5.0,28
2575662704,MLM26578383,20251208,1,2,2,5.0,181
2558313861,MLM26578383,20251208,1,1,3,5.0,14
2547137128,MLM26578383,20251208,1,2,0,5.0,95
2508550000,MLM26578383,20251208,1,1,1,5.0,30
2485869372,MLM26578383,20251208,1,1,2,5.0,16
2320657070,MLM26578383,20260805,1,2,2,5.0,61
2057331865,MLM26578383,20250805,1,1,2,5.0,41
2037425343,MLM26578383,20250805,1,2,2,5.0,184
1986256141,MLM26578383,20250805,1,2,2,5.0,140
1945629647,MLM26578383,20250805,1,3,2,5.0,218
1939699252,MLM26578383,20250805,1,2,3,5.0,67
1920237839,MLM26578383,20250805,1,1,2,5.0,46
1903990763,MLM26578383,20250805,1,2,2,5.0,52
1898376818,MLM26578383,20250805,1,1,2,5.0,38
1888600228,MLM26578383,20250805,1,3,2,5.0,204
1885376968,MLM26578383,20250805,1,3,2,5.0,292
1867794555,MLM26578383,20250805,1,2,2,5.0,60
1868626372,MLM26578383,20250805,1,2,0,5.0,113
1817458404,MLM26578383,20250805,1,1,2,5.0,21
1439412754,MLM26578383,20250805,1,2,2,5.0,72
1252447593,MLM26578383,20260805,1,2,2,5.0,53
1249779780,MLM26578383,20260805,1,2,3,4.0,81
1223675055,MLM26578383,20260805,1,1,2,5.0,21
1224440698,MLM26578383,20260805,1,1,1,5.0,36
1214186541,MLM26578383,20260805,1,1,3,5.0,38
1207249425,MLM26578383,20260805,1,2,2,5.0,104
1091701543,MLM26578383,20260805,1,1,3,5.0,19
1073332535,MLM26578383,20260805,1,1,2,5.0,37
955810660,MLM26578383,20260805,1,3,2,5.0,372
925243928,MLM26578383,20260805,1,1,1,5.0,26
905963711,MLM26578383,20260805,1,2,2,5.0,133
829039486,MLM26578383,20260805,1,1,2,5.0,34
814794024,MLM26578383,20260805,1,1,0,5.0,30
803221431,MLM26578383,20260805,1,1,2,5.0,14
775165873,MLM26578383,20260805,1,3,2,5.0,368
765055415,MLM26578383,20260805,1,2,2,5.0,177
748296690,MLM26578383,20260805,1,1,2,5.0,47
715046807,MLM26578383,20260805,1,1,3,5.0,36
711636203,MLM26578383,20260805,1,3,2,5.0,204
886669395,MLM26578383,20260805,3,2,0,3.0,132
776684055,MLM26578383,20260805,1,3,2,3.0,351
1175119174,MLM26578383,20260805,3,2,2,1.0,127
2624791633,MLM26578383,20260107,2,1,2,3.0,13
819123182,MLM26578383,20260805,3,3,2,3.0,663
2878112061,MLM26578383,20260507,1,3,0,3.0,213
2753607985,MLM26578383,20260308,3,2,2,3.0,127
2657508170,MLM26578383,20260107,3,1,2,3.0,19
2649310973,MLM26578383,20260107,1,3,0,3.0,474
2111268040,MLM26578383,20250805,3,2,2,1.0,104
1800007783,MLM26578383,20250805,3,2,2,2.0,100
1774708173,MLM26578383,20250805,3,3,2,2.0,285
1740270311,MLM26578383,20250805,3,3,2,2.0,539
1740096522,MLM26578383,20250805,3,2,2,2.0,71
1535055322,MLM26578383,20250805,3,2,2,2.0,134
1193568822,MLM26578383,20260805,3,3,0,1.0,1274
2351908009,MLM1054106888,20260805,1,3,0,5.0,644
2506118265,MLM1054106888,20251208,1,3,2,5.0,679
2370074292,MLM1054106888,20260805,1,2,2,5.0,57
2412738006,MLM1054106888,20251108,1,2,0,4.0,165
2680016918,MLM1054106888,20260206,1,3,0,5.0,361
2355322929,MLM1054106888,20260805,1,2,2,5.0,105
2941155932,MLM1054106888,20260606,1,2,1,5.0,112
2389272913,MLM1054106888,20260805,2,1,2,5.0,0
2396856436,MLM1054106888,20260805,2,1,2,5.0,0
3004725556,MLM1054106888,20260805,2,1,2,5.0,0
2936701218,MLM1054106888,20260606,1,2,1,5.0,189
2471047946,MLM1054106888,20251108,1,1,1,4.0,10
2398140021,MLM1054106888,20251108,1,1,1,5.0,33
2987135860,MLM1054106888,20260706,1,2,0,5.0,183
2725156795,MLM1054106888,20260308,1,3,2,5.0,760
2395405294,MLM1054106888,20260805,1,2,2,5.0,52
2977437020,MLM1054106888,20260706,1,2,2,5.0,97
2983494022,MLM1054106888,20260706,1,2,0,5.0,145
2523426016,MLM1054106888,20251208,1,2,2,5.0,158
2940345938,MLM1054106888,20260606,1,3,2,5.0,281
2686619411,MLM1054106888,20260206,1,1,1,5.0,42
2488025016,MLM1054106888,20251208,1,2,3,5.0,84
2463279958,MLM1054106888,20251108,1,1,2,5.0,22
2381041778,MLM1054106888,20260805,1,2,2,5.0,118
2370240040,MLM1054106888,20260805,1,1,3,5.0,40
2364011371,MLM1054106888,20260805,1,1,1,5.0,13
2993063523,MLM1054106888,20260805,1,2,2,5.0,95
2930576231,MLM1054106888,20260606,1,2,2,5.0,51
2669312920,MLM1054106888,20260206,1,3,0,4.0,754
3009732565,MLM1054106888,20260805,1,2,1,5.0,135
2951992686,MLM1054106888,20260706,1,2,0,5.0,128
2699641682,MLM1054106888,20260206,1,2,1,5.0,165
2968971468,MLM1054106888,20260706,1,2,2,5.0,146
2357452877,MLM1054106888,20260805,1,3,2,5.0,334
2817161919,MLM1054106888,20260407,1,1,0,5.0,40
2794137624,MLM1054106888,20260407,1,2,3,5.0,61
2781231742,MLM1054106888,20260407,1,2,2,5.0,147
2437906116,MLM1054106888,20251108,1,2,0,5.0,102
2972062827,MLM1054106888,20260706,1,2,3,5.0,99
3022449609,MLM1054106888,20260805,1,3,0,5.0,307
3015283040,MLM1054106888,20260805,1,2,2,5.0,153
2990411071,MLM1054106888,20260805,1,3,2,5.0,362
2996395614,MLM1054106888,20260706,1,2,1,5.0,98
2931043962,MLM1054106888,20260606,1,2,3,5.0,72
2801993646,MLM1054106888,20260407,1,3,3,4.0,489
2531028954,MLM1054106888,20251208,1,1,2,5.0,28
2487057677,MLM1054106888,20251208,1,1,0,5.0,47
2993208968,MLM1054106888,20260706,2,1,2,5.0,0
2953095985,MLM1054106888,20260706,1,3,0,5.0,380
2950472653,MLM1054106888,20260706,1,2,0,5.0,167
2940128483,MLM1054106888,20260606,1,2,2,5.0,176
2938245431,MLM1054106888,20260606,1,2,2,5.0,89
2936113505,MLM1054106888,20260606,1,2,2,5.0,67
2946126190,MLM1054106888,20260606,1,3,2,5.0,203
2942369974,MLM1054106888,20260606,1,3,2,5.0,202
2927806811,MLM1054106888,20260606,1,1,2,5.0,47
2925817947,MLM1054106888,20260606,1,2,2,5.0,102
2923079071,MLM1054106888,20260606,1,2,1,5.0,137
2886649327,MLM1054106888,20260606,1,1,3,5.0,19
2858500287,MLM1054106888,20260507,2,1,2,4.0,0
2747717102,MLM1054106888,20260308,1,2,0,5.0,198
2728067532,MLM1054106888,20260206,1,2,2,5.0,101
2680019846,MLM1054106888,20260206,1,2,1,5.0,56
2642467145,MLM1054106888,20260107,1,2,1,5.0,131
2602657155,MLM1054106888,20260107,2,1,2,5.0,0
2982172339,MLM1054106888,20260706,1,1,3,5.0,32
2921339783,MLM1054106888,20260606,1,2,1,5.0,142
2611910917,MLM1054106888,20260107,1,1,2,5.0,49
2360058386,MLM1054106888,20260805,1,1,1,5.0,10
2840134162,MLM1054106888,20260507,1,1,2,5.0,22
2488972131,MLM1054106888,20251208,1,1,2,5.0,13
2378809877,MLM1054106888,20260805,1,1,2,5.0,19
2363638769,MLM1054106888,20260805,1,2,0,5.0,122
2946955894,MLM1054106888,20260606,1,3,1,5.0,329
2898497293,MLM1054106888,20260606,1,2,0,5.0,104
3017176581,MLM1054106888,20260805,1,3,2,5.0,336
2973865592,MLM1054106888,20260706,1,3,2,5.0,282
2950966936,MLM1054106888,20260706,1,2,1,5.0,186
3030802902,MLM1054106888,20260805,1,3,0,5.0,307
3025822546,MLM1054106888,20260805,1,2,1,5.0,62
2984583793,MLM1054106888,20260706,1,3,2,5.0,288
2971939242,MLM1054106888,20260706,1,2,0,5.0,149
2947232967,MLM1054106888,20260706,2,1,2,5.0,0
2956202602,MLM1054106888,20260706,1,2,2,5.0,144
2949371884,MLM1054106888,20260606,1,3,0,5.0,237
2918142845,MLM1054106888,20260606,1,2,1,5.0,115
2886655977,MLM1054106888,20260606,1,3,0,5.0,309
2872831919,MLM1054106888,20260507,1,1,2,5.0,30
2857716129,MLM1054106888,20260507,1,3,2,5.0,329
2798594989,MLM1054106888,20260407,1,3,0,5.0,241
2712199669,MLM1054106888,20260206,1,3,1,5.0,209
2670961967,MLM1054106888,20260206,1,2,2,5.0,90
2648327675,MLM1054106888,20260107,1,3,2,5.0,359
2625200393,MLM1054106888,20260107,2,1,2,5.0,0
3028865523,MLM1054106888,20260805,1,2,0,5.0,175
3006578617,MLM1054106888,20260805,1,2,3,5.0,69
2991776339,MLM1054106888,20260805,1,2,1,5.0,191
2985533984,MLM1054106888,20260706,1,3,3,5.0,359
2951809905,MLM1054106888,20260706,1,2,0,5.0,112
2953691394,MLM1054106888,20260706,1,3,0,5.0,370
2937787747,MLM1054106888,20260606,2,1,2,5.0,0
2935155931,MLM1054106888,20260606,1,3,0,5.0,238
2940353266,MLM1054106888,20260606,1,3,2,5.0,1458
2928425397,MLM1054106888,20260606,1,1,1,5.0,20
2926511257,MLM1054106888,20260606,1,2,2,5.0,132
2892849693,MLM1054106888,20260606,1,2,2,5.0,83
2888823773,MLM1054106888,20260606,2,1,2,5.0,0
2882692419,MLM1054106888,20260606,1,3,1,5.0,235
2883162316,MLM1054106888,20260507,1,2,0,5.0,104
2877489906,MLM1054106888,20260507,1,2,3,5.0,147
2855552719,MLM1054106888,20260507,1,3,0,5.0,264
2861784522,MLM1054106888,20260507,1,3,0,5.0,224
2828055549,MLM1054106888,20260507,1,3,2,5.0,295
2830141340,MLM1054106888,20260407,1,2,2,5.0,111
2827072350,MLM1054106888,20260407,1,3,2,4.0,274
2821250084,MLM1054106888,20260407,1,1,2,5.0,14
2787248718,MLM1054106888,20260407,1,2,1,5.0,138
2730060365,MLM1054106888,20260308,1,2,2,5.0,197
2720301490,MLM1054106888,20260206,1,1,3,5.0,41
2655791297,MLM1054106888,20260206,1,3,2,5.0,261
2547948507,MLM1054106888,20251208,1,1,0,5.0,31
2542389884,MLM1054106888,20251208,2,1,2,5.0,0
3053824754,MLM1054106888,20260805,1,2,2,5.0,142
3043172779,MLM1054106888,20260805,1,2,0,5.0,177
3042982179,MLM1054106888,20260805,1,2,2,5.0,198
3042596831,MLM1054106888,20260805,1,2,0,5.0,109
3034271205,MLM1054106888,20260730,1,2,0,5.0,110
3034190409,MLM1054106888,20260730,1,3,0,5.0,311
3032525231,MLM1054106888,20260729,1,2,2,5.0,185
3042853264,MLM1054106888,20260729,1,3,0,4.0,410
3041433652,MLM1054106888,20260805,1,1,3,4.0,14
3040024760,MLM1054106888,20260805,2,1,2,5.0,0
3029347205,MLM1054106888,20260805,1,2,0,5.0,131
3027532089,MLM1054106888,20260805,1,2,2,5.0,55
3026938739,MLM1054106888,20260805,1,2,1,5.0,51
3034382298,MLM1054106888,20260805,1,2,0,5.0,66
3023729435,MLM1054106888,20260805,1,2,2,5.0,164
3021207597,MLM1054106888,20260805,1,2,1,5.0,131
3021153355,MLM1054106888,20260805,1,2,2,5.0,154
3031136010,MLM1054106888,20260805,1,3,0,5.0,230
3019549475,MLM1054106888,20260805,2,1,2,4.0,0
3029377256,MLM1054106888,20260805,1,2,1,5.0,77
3017191111,MLM1054106888,20260805,1,2,2,4.0,86
3026494348,MLM1054106888,20260805,1,2,2,5.0,117
3013865543,MLM1054106888,20260805,1,3,2,5.0,266
3012347491,MLM1054106888,20260805,1,2,2,5.0,126
3011196149,MLM1054106888,20260805,1,2,2,5.0,65
3007851115,MLM1054106888,20260805,1,1,3,5.0,14
3007275163,MLM1054106888,20260805,1,1,3,5.0,42
3005080715,MLM1054106888,20260805,1,2,0,5.0,141
3015284234,MLM1054106888,20260805,1,2,1,5.0,175
3009287874,MLM1054106888,20260805,1,2,0,5.0,165
3008006380,MLM1054106888,20260805,1,2,0,5.0,91
3007470328,MLM1054106888,20260805,1,3,0,5.0,288
2996112795,MLM1054106888,20260805,1,2,0,5.0,93
2995976145,MLM1054106888,20260805,1,2,0,5.0,92
2994361931,MLM1054106888,20260805,1,2,2,5.0,178
2992541815,MLM1054106888,20260805,1,2,2,5.0,135
2991175003,MLM1054106888,20260805,1,2,1,5.0,76
2990821886,MLM1054106888,20260706,1,3,2,5.0,341
2990176062,MLM1054106888,20260706,1,1,1,5.0,48
2990118424,MLM1054106888,20260706,1,1,2,5.0,40
2986771992,MLM1054106888,20260706,1,1,2,5.0,32
2975614083,MLM1054106888,20260706,1,3,0,5.0,270
2985653624,MLM1054106888,20260706,1,2,2,5.0,188
2973159669,MLM1054106888,20260706,1,1,0,5.0,49
2972182147,MLM1054106888,20260706,1,1,2,5.0,22
2971698683,MLM1054106888,20260706,1,2,2,5.0,137
2981596158,MLM1054106888,20260706,1,3,0,5.0,334
2968975589,MLM1054106888,20260706,1,2,1,5.0,109
2965058507,MLM1054106888,20260706,1,1,1,5.0,44
2963716497,MLM1054106888,20260706,1,3,0,5.0,210
2963450213,MLM1054106888,20260706,1,2,0,5.0,151
2962615637,MLM1054106888,20260706,1,3,1,5.0,243
2967577174,MLM1054106888,20260706,1,2,0,5.0,173
2957126729,MLM1054106888,20260706,1,2,0,5.0,89
2956099673,MLM1054106888,20260706,1,2,1,5.0,92
2954322995,MLM1054106888,20260706,1,1,0,5.0,41
2951328121,MLM1054106888,20260706,1,1,2,5.0,27
2948552055,MLM1054106888,20260706,1,2,2,5.0,167
2956238956,MLM1054106888,20260706,1,2,1,5.0,90
2942082681,MLM1054106888,20260706,1,1,2,5.0,43
2942026009,MLM1054106888,20260706,1,3,0,5.0,237
2948053496,MLM1054106888,20260606,1,3,0,5.0,338
2946995054,MLM1054106888,20260606,2,1,2,5.0,0
2946970474,MLM1054106888,20260606,1,2,2,5.0,95
2936521577,MLM1054106888,20260606,1,2,0,5.0,117
2936463259,MLM1054106888,20260606,1,2,3,5.0,90
2934674897,MLM1054106888,20260606,1,2,2,5.0,91
2933848315,MLM1054106888,20260606,1,2,0,5.0,182
2943479162,MLM1054106888,20260606,1,2,0,5.0,122
2942636656,MLM1054106888,20260606,1,2,3,5.0,101
2932410491,MLM1054106888,20260606,1,1,2,5.0,48
2932348899,MLM1054106888,20260606,1,2,0,5.0,135
2932254861,MLM1054106888,20260606,1,2,0,5.0,69
2932145129,MLM1054106888,20260606,1,1,2,5.0,31
2941910290,MLM1054106888,20260606,1,2,1,5.0,142
2940906926,MLM1054106888,20260606,1,2,0,5.0,139
2930181343,MLM1054106888,20260606,1,2,0,5.0,196
2940300478,MLM1054106888,20260606,1,2,3,5.0,58
2929714147,MLM1054106888,20260606,1,3,0,5.0,276
2927381061,MLM1054106888,20260606,1,2,2,5.0,55
2927335021,MLM1054106888,20260606,1,1,2,5.0,26
2927168991,MLM1054106888,20260606,1,3,2,5.0,209
2936483856,MLM1054106888,20260606,1,2,1,5.0,64
2919796469,MLM1054106888,20260606,1,2,3,5.0,100
2929505206,MLM1054106888,20260606,1,1,2,5.0,19
2919151459,MLM1054106888,20260606,1,3,0,5.0,210
2913206137,MLM1054106888,20260606,1,1,2,5.0,28
2910323592,MLM1054106888,20260606,1,2,0,5.0,191
2892569563,MLM1054106888,20260606,1,2,3,4.0,88
2889533529,MLM1054106888,20260606,1,2,1,5.0,121
2888316691,MLM1054106888,20260606,1,1,2,5.0,33
2876072390,MLM1054106888,20260507,1,2,0,5.0,66
2871421876,MLM1054106888,20260507,1,1,2,5.0,11
2856438061,MLM1054106888,20260507,1,2,0,5.0,186
2865222386,MLM1054106888,20260507,1,1,2,5.0,30
2861931124,MLM1054106888,20260507,1,2,0,5.0,53
2860005594,MLM1054106888,20260507,2,1,2,4.0,0
2853773388,MLM1054106888,20260507,1,2,2,5.0,59
2850765944,MLM1054106888,20260507,1,3,2,5.0,315
2840753799,MLM1054106888,20260507,1,2,0,5.0,154
2837592217,MLM1054106888,20260507,1,3,0,5.0,273
2828654751,MLM1054106888,20260507,1,2,0,5.0,96
2834938830,MLM1054106888,20260507,1,2,3,5.0,74
2809317409,MLM1054106888,20260407,1,3,3,5.0,204
2795300901,MLM1054106888,20260407,1,3,2,4.0,279
2791518259,MLM1054106888,20260407,1,2,1,5.0,57
2789679050,MLM1054106888,20260407,1,2,0,5.0,147
2777638793,MLM1054106888,20260407,1,2,2,5.0,131
2783913076,MLM1054106888,20260407,1,1,2,5.0,16
2768515735,MLM1054106888,20260308,2,1,2,5.0,0
2762542497,MLM1054106888,20260308,1,1,3,5.0,41
2766006638,MLM1054106888,20260308,1,3,0,5.0,314
2752409481,MLM1054106888,20260308,1,2,0,5.0,110
2747265617,MLM1054106888,20260308,1,1,2,5.0,6
2730898563,MLM1054106888,20260308,1,2,2,5.0,69
2738605390,MLM1054106888,20260308,1,2,2,5.0,155
2731882282,MLM1054106888,20260308,1,2,0,5.0,82
2730851454,MLM1054106888,20260308,1,2,1,5.0,91
2730756746,MLM1054106888,20260308,1,1,2,5.0,17
2722294852,MLM1054106888,20260206,1,1,2,5.0,22
2703966061,MLM1054106888,20260206,1,2,0,5.0,85
2711712598,MLM1054106888,20260206,1,2,0,5.0,117
2702703627,MLM1054106888,20260206,1,2,1,5.0,119
2690551025,MLM1054106888,20260206,1,2,2,5.0,63
2671944219,MLM1054106888,20260206,2,1,2,5.0,0
2669588161,MLM1054106888,20260206,1,2,2,5.0,160
2643112414,MLM1054106888,20260107,2,1,2,5.0,0
2629316915,MLM1054106888,20260107,1,2,2,5.0,53
2593010211,MLM1054106888,20260107,1,2,2,5.0,53
2571670786,MLM1054106888,20251208,1,1,3,5.0,37
2562854888,MLM1054106888,20251208,1,2,2,5.0,90
2552989827,MLM1054106888,20251208,2,1,2,5.0,0
2543329535,MLM1054106888,20251208,1,1,3,5.0,44
2526784965,MLM1054106888,20251208,1,1,0,5.0,46
2531610932,MLM1054106888,20251208,1,2,3,5.0,80
2519120712,MLM1054106888,20251208,1,1,2,5.0,42
2510842595,MLM1054106888,20251208,1,3,2,5.0,259
2517677124,MLM1054106888,20251208,2,1,2,5.0,0
2506033345,MLM1054106888,20251208,1,2,0,5.0,62
2510585216,MLM1054106888,20251208,1,1,2,5.0,25
2509333026,MLM1054106888,20251208,1,3,2,5.0,201
2502021061,MLM1054106888,20251208,1,2,3,5.0,77
2373810851,MLM1054106888,20260805,1,2,2,5.0,168
3042703535,MLM1054106888,20260805,1,1,2,5.0,33
3040808165,MLM1054106888,20260803,1,2,0,5.0,79
3038775371,MLM1054106888,20260802,1,1,2,5.0,30
3036223731,MLM1054106888,20260731,1,2,0,5.0,69
3033120799,MLM1054106888,20260730,1,1,2,5.0,34
3042816538,MLM1054106888,20260729,1,1,3,5.0,36
3040807586,MLM1054106888,20260805,1,1,2,5.0,37
3027059639,MLM1054106888,20260805,1,1,3,5.0,19
3037580838,MLM1054106888,20260805,1,2,0,5.0,56
3026966599,MLM1054106888,20260805,1,1,2,5.0,40
3034287946,MLM1054106888,20260805,1,2,0,5.0,170
3033716454,MLM1054106888,20260805,1,2,1,5.0,68
3023073339,MLM1054106888,20260805,1,2,0,5.0,165
3033128054,MLM1054106888,20260805,1,2,2,5.0,110
3022338987,MLM1054106888,20260805,1,3,2,5.0,236
3022105673,MLM1054106888,20260805,1,2,0,5.0,131
3031334126,MLM1054106888,20260805,1,1,3,5.0,27
3019213373,MLM1054106888,20260805,1,2,1,5.0,97
3028510306,MLM1054106888,20260805,1,2,3,5.0,61
3014357227,MLM1054106888,20260805,1,1,0,5.0,38
3013438005,MLM1054106888,20260805,1,3,0,5.0,201
3023340302,MLM1054106888,20260805,1,2,0,5.0,130
3015751362,MLM1054106888,20260805,2,1,2,5.0,0
3004642407,MLM1054106888,20260805,1,1,2,5.0,34
3002445233,MLM1054106888,20260805,1,1,1,5.0,19
3011728028,MLM1054106888,20260805,1,3,0,5.0,267
3000401717,MLM1054106888,20260805,1,2,1,5.0,137
2997866097,MLM1054106888,20260805,1,2,1,5.0,61
3006806360,MLM1054106888,20260805,1,3,0,5.0,221
2995013143,MLM1054106888,20260805,1,2,2,5.0,58
3002445212,MLM1054106888,20260805,1,2,2,5.0,53
2998361566,MLM1054106888,20260706,1,2,0,5.0,124
2985382773,MLM1054106888,20260706,1,2,1,5.0,52
2994918286,MLM1054106888,20260706,1,1,3,5.0,19
2984394263,MLM1054106888,20260706,1,2,3,5.0,132
